"SIZE"	"ES"	"NES"	"NOM P-VAL"	"FDR Q-VAL"	"FWER P-VAL"	"RANK AT MAX"	"LEADING EDGE"	"TERM"	"SOURCE"	"GOID"
38	0.3870727	0.9721527	0.5062413	0.69496673	1	1659	"tags=18%, list=11%, signal=21%"	"DEMETHYLATION"	"GOBP"	"GO:0070988"
177	0.38702312	1.1510996	0.20223464	0.43175322	1	2059	"tags=21%, list=14%, signal=24%"	"INORGANIC CATION TRANSMEMBRANE TRANSPORT"	"GOBP"	"GO:0098662"
17	0.38700426	0.8245674	0.7093596	0.8733107	1	2004	"tags=24%, list=13%, signal=27%"	"RESPONSE TO INTERLEUKIN-6"	"GOBP"	"GO:0070741"
104	0.38655338	1.1031649	0.30439815	0.501485	1	1557	"tags=17%, list=10%, signal=19%"	"REGULATION OF LEUKOCYTE MIGRATION"	"GOBP"	"GO:0002685"
22	0.386505	0.8769711	0.62974685	0.8170824	1	2321	"tags=32%, list=15%, signal=37%"	"TIE1 TEK"	"IOB"	"TIE1 TEK"
23	0.38636622	0.87640995	0.64162755	0.8177679	1	1329	"tags=17%, list=9%, signal=19%"	"NEGATIVE REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS"	"GOBP"	"GO:1900077"
23	0.38636622	0.8676016	0.6601626	0.82692164	1	1329	"tags=17%, list=9%, signal=19%"	"NEGATIVE REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY"	"GOBP"	"GO:0046627"
18	0.38611597	0.8440832	0.66109425	0.85660034	1	3002	"tags=33%, list=20%, signal=41%"	"POSITIVE REGULATION OF NEURON APOPTOTIC PROCESS"	"GOBP"	"GO:0043525"
35	0.3857983	0.95791614	0.5290859	0.71151596	1	672	"tags=9%, list=4%, signal=9%"	"INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE"	"GOBP"	"GO:0008630"
33	0.3853783	0.91928446	0.58702064	0.76412225	1	1663	"tags=24%, list=11%, signal=27%"	"COMPLEMENT CASCADE"	"REACTOME DATABASE ID RELEASE 60"	"166658"
160	0.3846914	1.1469203	0.2027027	0.43847257	1	1615	"tags=19%, list=11%, signal=21%"	"CLASS A 1 (RHODOPSIN-LIKE RECEPTORS)"	"REACTOME"	"R-HSA-373076.6"
26	0.38465598	0.894129	0.6041359	0.7964442	1	48	"tags=4%, list=0%, signal=4%"	"NEGATIVE REGULATION OF JNK CASCADE"	"GOBP"	"GO:0046329"
125	0.3842693	1.124624	0.25320888	0.47056574	1	2251	"tags=22%, list=15%, signal=25%"	"HALLMARK_KRAS_SIGNALING_DN"	"MSIGDB_C2"	"HALLMARK_KRAS_SIGNALING_DN"
18	0.3842574	0.8315882	0.7207063	0.86867887	1	3032	"tags=39%, list=20%, signal=49%"	"PROTEIN-LIPID COMPLEX ASSEMBLY"	"GOBP"	"GO:0065005"
22	0.38420108	0.8706401	0.66292137	0.8238465	1	1723	"tags=18%, list=11%, signal=20%"	"POSITIVE REGULATION OF PEPTIDYL-LYSINE ACETYLATION"	"GOBP"	"GO:2000758"
155	0.38360655	1.1337992	0.24180791	0.45652086	1	1028	"tags=13%, list=7%, signal=14%"	"HALLMARK_APOPTOSIS"	"MSIGDB_C2"	"HALLMARK_APOPTOSIS"
32	0.38324857	0.91537005	0.59016395	0.76858145	1	2828	"tags=25%, list=19%, signal=31%"	"PID_HDAC_CLASSII_PATHWAY"	"MSIGDB_C2"	"PID_HDAC_CLASSII_PATHWAY"
32	0.3832485	0.9164481	0.59562045	0.76792574	1	2828	"tags=25%, list=19%, signal=31%"	"SIGNALING EVENTS MEDIATED BY HDAC CLASS II"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"SIGNALING EVENTS MEDIATED BY HDAC CLASS II"
108	0.38282412	1.0926454	0.32699168	0.5153316	1	2439	"tags=17%, list=16%, signal=20%"	"NEGATIVE REGULATION OF CELLULAR CATABOLIC PROCESS"	"GOBP"	"GO:0031330"
21	0.38276148	0.8671425	0.6629393	0.8270126	1	1740	"tags=14%, list=11%, signal=16%"	"NEGATIVE REGULATION OF ORGANELLE ASSEMBLY"	"GOBP"	"GO:1902116"
100	0.38260448	1.0931596	0.30365855	0.5151213	1	2446	"tags=24%, list=16%, signal=28%"	"PID_CXCR4_PATHWAY"	"MSIGDB_C2"	"PID_CXCR4_PATHWAY"
79	0.382379	1.0500114	0.3895939	0.5787475	1	1581	"tags=16%, list=10%, signal=18%"	"REGULATION OF DNA REPLICATION"	"GOBP"	"GO:0006275"
31	0.38201714	0.9079798	0.62463343	0.77835345	1	2180	"tags=19%, list=14%, signal=23%"	"PHOSPHATIDIC ACID METABOLIC PROCESS"	"GOBP"	"GO:0046473"
31	0.38201714	0.90057796	0.61933535	0.78769886	1	2180	"tags=19%, list=14%, signal=23%"	"PHOSPHATIDIC ACID BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0006654"
92	0.3813766	1.0815603	0.32741117	0.53107715	1	2860	"tags=26%, list=19%, signal=32%"	"CELLULAR RESPONSE TO INSULIN STIMULUS"	"GOBP"	"GO:0032869"
27	0.3808939	0.90145755	0.62079513	0.78674585	1	3276	"tags=41%, list=22%, signal=52%"	"REGULATION OF PEPTIDYL-THREONINE PHOSPHORYLATION"	"GOBP"	"GO:0010799"
15	0.380802	0.78879917	0.7457338	0.90755516	1	114	"tags=7%, list=1%, signal=7%"	"RESPONSE TO ANTIBIOTIC"	"GOBP"	"GO:0046677"
28	0.38063097	0.8988489	0.6023916	0.790006	1	1549	"tags=18%, list=10%, signal=20%"	"REGULATION OF P38-ALPHA AND P38-BETA"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"REGULATION OF P38-ALPHA AND P38-BETA"
43	0.380602	0.96559775	0.5280112	0.7026616	1	2738	"tags=30%, list=18%, signal=37%"	"OXYTOCIN RECEPTOR MEDIATED SIGNALING PATHWAY"	"PANTHER PATHWAY"	"P04391"
100	0.38049465	1.0961555	0.30989274	0.5112724	1	2973	"tags=26%, list=20%, signal=32%"	"REGULATION OF PROTEIN POLYMERIZATION"	"GOBP"	"GO:0032271"
16	0.38038525	0.80861783	0.7122642	0.887326	1	2231	"tags=25%, list=15%, signal=29%"	"NEGATIVE REGULATION OF CYCLIN-DEPENDENT PROTEIN SERINE/THREONINE KINASE ACTIVITY"	"GOBP"	"GO:0045736"
18	0.3798023	0.819257	0.71357614	0.8786983	1	2377	"tags=33%, list=16%, signal=39%"	"POSITIVE REGULATION OF MUSCLE CONTRACTION"	"GOBP"	"GO:0045933"
26	0.37936622	0.8827435	0.62940276	0.8095226	1	2418	"tags=31%, list=16%, signal=37%"	"BIOCARTA_GH_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_GH_PATHWAY"
62	0.37836266	1.0094624	0.4711286	0.6378219	1	586	"tags=11%, list=4%, signal=12%"	"PROTEIN SECRETION"	"GOBP"	"GO:0009306"
134	0.3782726	1.1008333	0.28373703	0.5052268	1	2300	"tags=26%, list=15%, signal=31%"	"G ALPHA (I) SIGNALLING EVENTS"	"REACTOME"	"R-HSA-418594.3"
135	0.37815875	1.097691	0.322093	0.50861925	1	1408	"tags=14%, list=9%, signal=15%"	"PEPTIDYL-SERINE PHOSPHORYLATION"	"GOBP"	"GO:0018105"
29	0.37794515	0.90043306	0.6268882	0.7876083	1	1513	"tags=14%, list=10%, signal=15%"	"LISSENCEPHALY GENE (LIS1) IN NEURONAL MIGRATION AND DEVELOPMENT"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"LISSENCEPHALY GENE (LIS1) IN NEURONAL MIGRATION AND DEVELOPMENT"
15	0.37786525	0.7936919	0.7266667	0.90276295	1	1840	"tags=20%, list=12%, signal=23%"	"CELLULAR RESPONSE TO NUTRIENT"	"GOBP"	"GO:0031670"
37	0.37717667	0.93591994	0.58309454	0.7422959	1	2473	"tags=22%, list=16%, signal=26%"	"DETECTION OF ABIOTIC STIMULUS"	"GOBP"	"GO:0009582"
25	0.37716043	0.8686257	0.6546003	0.82610816	1	1264	"tags=20%, list=8%, signal=22%"	"REGULATION OF INTERLEUKIN-1 BETA PRODUCTION"	"GOBP"	"GO:0032651"
70	0.37702972	1.0345213	0.39923468	0.5987484	1	1270	"tags=11%, list=8%, signal=12%"	"SPHINGOLIPID METABOLISM"	"REACTOME"	"R-HSA-428157.3"
168	0.37630287	1.1229867	0.24917673	0.4731151	1	2544	"tags=19%, list=17%, signal=23%"	"INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC"	"REACTOME"	"R-HSA-6811442.1"
142	0.37543082	1.1103328	0.29095075	0.49114123	1	1408	"tags=15%, list=9%, signal=16%"	"PEPTIDYL-SERINE MODIFICATION"	"GOBP"	"GO:0018209"
197	0.37540597	1.1261398	0.24422443	0.46824813	1	2059	"tags=20%, list=14%, signal=23%"	"INORGANIC ION TRANSMEMBRANE TRANSPORT"	"GOBP"	"GO:0098660"
15	0.3746353	0.7761838	0.75559103	0.916282	1	3729	"tags=33%, list=25%, signal=44%"	"1D-<I>MYO< I>-INOSITOL HEXAKISPHOSPHATE BIOSYNTHESIS II (MAMMALIAN)"	"HUMANCYC"	"PWY-6362"
38	0.37460375	0.9412081	0.532656	0.73336476	1	1672	"tags=16%, list=11%, signal=18%"	"AMINE METABOLIC PROCESS"	"GOBP"	"GO:0009308"
41	0.37448984	0.94793135	0.53672314	0.7238835	1	2416	"tags=24%, list=16%, signal=29%"	"ERBB2 ERBB3 SIGNALING EVENTS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"ERBB2 ERBB3 SIGNALING EVENTS"
23	0.37434712	0.85366935	0.6688207	0.8437111	1	1346	"tags=17%, list=9%, signal=19%"	"BETA3 ADRENERGIC RECEPTOR SIGNALING PATHWAY"	"PANTHER PATHWAY"	"P04379"
48	0.37390238	0.9718973	0.5075034	0.6948056	1	2855	"tags=25%, list=19%, signal=31%"	"POSITIVE REGULATION OF ACTIN FILAMENT POLYMERIZATION"	"GOBP"	"GO:0030838"
19	0.37387776	0.8291509	0.6914378	0.870319	1	2231	"tags=26%, list=15%, signal=31%"	"NEGATIVE REGULATION OF CYCLIN-DEPENDENT PROTEIN KINASE ACTIVITY"	"GOBP"	"GO:1904030"
18	0.37382457	0.81349206	0.7033493	0.8840331	1	2717	"tags=33%, list=18%, signal=41%"	"BIOCARTA_PTEN_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_PTEN_PATHWAY"
41	0.3735633	0.9364322	0.5718391	0.7416451	1	3222	"tags=27%, list=21%, signal=34%"	"POSITIVE REGULATION OF JUN KINASE ACTIVITY"	"GOBP"	"GO:0043507"
19	0.37341827	0.830039	0.6796875	0.8695233	1	2768	"tags=32%, list=18%, signal=39%"	"PID_ARF_3PATHWAY"	"MSIGDB_C2"	"PID_ARF_3PATHWAY"
19	0.37341827	0.8195038	0.7245223	0.8786647	1	2768	"tags=32%, list=18%, signal=39%"	"ARF1 PATHWAY"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"ARF1 PATHWAY"
187	0.37337697	1.1259675	0.24725275	0.4683305	1	2059	"tags=20%, list=14%, signal=23%"	"CATION TRANSMEMBRANE TRANSPORT"	"GOBP"	"GO:0098655"
69	0.37332553	0.9937596	0.48979592	0.661827	1	1491	"tags=9%, list=10%, signal=10%"	"NEGATIVE REGULATION OF PROTEIN CATABOLIC PROCESS"	"GOBP"	"GO:0042177"
30	0.3733119	0.89406437	0.6053019	0.79619867	1	3586	"tags=33%, list=24%, signal=44%"	"PID_RETINOIC_ACID_PATHWAY"	"MSIGDB_C2"	"PID_RETINOIC_ACID_PATHWAY"
30	0.3733119	0.87888634	0.6716642	0.81458724	1	3586	"tags=33%, list=24%, signal=44%"	"RETINOIC ACID RECEPTORS-MEDIATED SIGNALING"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"RETINOIC ACID RECEPTORS-MEDIATED SIGNALING"
126	0.37312627	1.0977314	0.29274005	0.50882477	1	1209	"tags=17%, list=8%, signal=19%"	"REGULATION OF MORPHOGENESIS OF AN EPITHELIUM"	"GOBP"	"GO:1905330"
36	0.37248787	0.9295742	0.5724852	0.7507389	1	1130	"tags=11%, list=7%, signal=12%"	"POSITIVE REGULATION OF MITOTIC NUCLEAR DIVISION"	"GOBP"	"GO:0045840"
46	0.3721616	0.9661318	0.5057637	0.70192546	1	2418	"tags=24%, list=16%, signal=28%"	"SIGNALING BY ERBB2"	"REACTOME DATABASE ID RELEASE 60"	"1227986"
24	0.37212828	0.86447436	0.671151	0.83054346	1	431	"tags=4%, list=3%, signal=4%"	"MAINTENANCE OF PROTEIN LOCALIZATION IN ORGANELLE"	"GOBP"	"GO:0072595"
198	0.3718781	1.1363089	0.21232124	0.4527969	1	2670	"tags=28%, list=18%, signal=33%"	"HALLMARK_MITOTIC_SPINDLE"	"MSIGDB_C2"	"HALLMARK_MITOTIC_SPINDLE"
22	0.37185737	0.847692	0.65648854	0.8520235	1	3612	"tags=41%, list=24%, signal=54%"	"EFFECTS OF PIP2 HYDROLYSIS"	"REACTOME DATABASE ID RELEASE 60"	"114508"
80	0.37148747	1.0353127	0.4107366	0.5979865	1	1271	"tags=16%, list=8%, signal=18%"	"NEGATIVE REGULATION OF CELL ACTIVATION"	"GOBP"	"GO:0050866"
28	0.37133634	0.89326894	0.6130501	0.79699147	1	1546	"tags=18%, list=10%, signal=20%"	"ICOSANOID BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0046456"
29	0.37115115	0.893776	0.60796326	0.79637367	1	566	"tags=7%, list=4%, signal=7%"	"NEGATIVE REGULATION OF CELLULAR RESPONSE TO OXIDATIVE STRESS"	"GOBP"	"GO:1900408"
29	0.37115115	0.881396	0.6210526	0.81132644	1	566	"tags=7%, list=4%, signal=7%"	"NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED CELL DEATH"	"GOBP"	"GO:1903202"
29	0.37115115	0.87486416	0.62787133	0.818489	1	566	"tags=7%, list=4%, signal=7%"	"NEGATIVE REGULATION OF RESPONSE TO OXIDATIVE STRESS"	"GOBP"	"GO:1902883"
15	0.37036192	0.76586527	0.7628866	0.9241866	1	525	"tags=7%, list=3%, signal=7%"	"NEGATIVE REGULATION OF CELL CYCLE ARREST"	"GOBP"	"GO:0071157"
29	0.37026486	0.8904444	0.6179941	0.8009291	1	2304	"tags=21%, list=15%, signal=24%"	"REGULATION OF DENDRITIC SPINE DEVELOPMENT"	"GOBP"	"GO:0060998"
41	0.37000373	0.940795	0.5521558	0.7338552	1	3386	"tags=29%, list=22%, signal=38%"	"LKB1 SIGNALING EVENTS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"LKB1 SIGNALING EVENTS"
25	0.36986783	0.8619431	0.6590563	0.8344528	1	3382	"tags=36%, list=22%, signal=46%"	"BIOCARTA_CREB_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_CREB_PATHWAY"
33	0.3698149	0.8848585	0.6255639	0.8069378	1	3136	"tags=45%, list=21%, signal=57%"	"REGULATION OF SUBSTRATE ADHESION-DEPENDENT CELL SPREADING"	"GOBP"	"GO:1900024"
143	0.36979002	1.0868345	0.312	0.52411526	1	2042	"tags=20%, list=13%, signal=22%"	"MONOVALENT INORGANIC CATION TRANSPORT"	"GOBP"	"GO:0015672"
167	0.3693509	1.1168014	0.26111746	0.48197207	1	1911	"tags=18%, list=13%, signal=20%"	"HALLMARK_XENOBIOTIC_METABOLISM"	"MSIGDB_C2"	"HALLMARK_XENOBIOTIC_METABOLISM"
52	0.36919978	0.98249286	0.47027028	0.67782015	1	2004	"tags=17%, list=13%, signal=20%"	"POSITIVE REGULATION OF PEPTIDYL-SERINE PHOSPHORYLATION"	"GOBP"	"GO:0033138"
68	0.36914164	0.98986113	0.5059289	0.66769797	1	1641	"tags=16%, list=11%, signal=18%"	"RESPONSE TO MECHANICAL STIMULUS"	"GOBP"	"GO:0009612"
36	0.36906734	0.9141023	0.5925394	0.7703136	1	3059	"tags=33%, list=20%, signal=42%"	"E-CADHERIN SIGNALING IN THE NASCENT ADHERENS JUNCTION"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"E-CADHERIN SIGNALING IN THE NASCENT ADHERENS JUNCTION"
16	0.36903512	0.79024065	0.75653595	0.9060465	1	2521	"tags=31%, list=17%, signal=37%"	"SALM PROTEIN INTERACTIONS AT THE SYNAPSES"	"REACTOME DATABASE ID RELEASE 60"	"8849932"
76	0.36881876	1.0203931	0.43462017	0.62242997	1	2277	"tags=21%, list=15%, signal=25%"	"VESICLE-MEDIATED TRANSPORT IN SYNAPSE"	"GOBP"	"GO:0099003"
76	0.36881876	1.0134172	0.46487868	0.63296163	1	2277	"tags=21%, list=15%, signal=25%"	"SYNAPTIC VESICLE LOCALIZATION"	"GOBP"	"GO:0097479"
76	0.36881876	1.0123096	0.46	0.6346986	1	2277	"tags=21%, list=15%, signal=25%"	"ESTABLISHMENT OF SYNAPTIC VESICLE LOCALIZATION"	"GOBP"	"GO:0097480"
76	0.36881876	1.0095205	0.44923857	0.6387051	1	2277	"tags=21%, list=15%, signal=25%"	"SYNAPTIC VESICLE TRANSPORT"	"GOBP"	"GO:0048489"
15	0.36869854	0.7633366	0.76510066	0.92600167	1	1876	"tags=20%, list=12%, signal=23%"	"CYTOKINETIC PROCESS"	"GOBP"	"GO:0032506"
23	0.36846444	0.8417184	0.6921899	0.8570789	1	1890	"tags=17%, list=12%, signal=20%"	"REGULATION OF MICROTUBULE POLYMERIZATION"	"GOBP"	"GO:0031113"
200	0.36843064	1.1261675	0.23059867	0.46846533	1	1738	"tags=22%, list=11%, signal=25%"	"ARMS-MEDIATED ACTIVATION"	"REACTOME DATABASE ID RELEASE 60"	"170984"
60	0.36814538	0.9966346	0.4893048	0.65769947	1	1721	"tags=17%, list=11%, signal=19%"	"POSITIVE REGULATION OF RESPONSE TO DNA DAMAGE STIMULUS"	"GOBP"	"GO:2001022"
33	0.36801958	0.90723974	0.5810617	0.7794628	1	701	"tags=12%, list=5%, signal=13%"	"STAT CASCADE"	"GOBP"	"GO:0097696"
33	0.36801958	0.88993275	0.6319648	0.8015607	1	701	"tags=12%, list=5%, signal=13%"	"JAK-STAT CASCADE"	"GOBP"	"GO:0007259"
70	0.3677656	1.0020928	0.45721585	0.6491523	1	3261	"tags=23%, list=21%, signal=29%"	"STIMULI-SENSING CHANNELS"	"REACTOME"	"R-HSA-2672351.2"
16	0.3676859	0.77588046	0.7591973	0.91596663	1	991	"tags=13%, list=7%, signal=13%"	"POSITIVE REGULATION OF PROTEIN COMPLEX DISASSEMBLY"	"GOBP"	"GO:0043243"
74	0.3675674	1.0153416	0.43924052	0.6304972	1	2946	"tags=23%, list=19%, signal=28%"	"COPI-MEDIATED ANTEROGRADE TRANSPORT"	"REACTOME"	"R-HSA-6807878.1"
28	0.36719537	0.8790613	0.622291	0.8149955	1	1169	"tags=14%, list=8%, signal=15%"	"GLYCEROLIPID CATABOLIC PROCESS"	"GOBP"	"GO:0046503"
26	0.36717218	0.8494594	0.6864536	0.8495255	1	2004	"tags=23%, list=13%, signal=27%"	"NEGATIVE REGULATION OF LIPID LOCALIZATION"	"GOBP"	"GO:1905953"
21	0.36699304	0.81534785	0.72727275	0.8819871	1	2431	"tags=19%, list=16%, signal=23%"	"RESPONSE TO AMINO ACID"	"GOBP"	"GO:0043200"
23	0.36689004	0.83439964	0.71634614	0.8671712	1	2418	"tags=35%, list=16%, signal=41%"	"BIOCARTA_TPO_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_TPO_PATHWAY"
38	0.36684453	0.9032926	0.62059236	0.78355813	1	1130	"tags=11%, list=7%, signal=11%"	"POSITIVE REGULATION OF NUCLEAR DIVISION"	"GOBP"	"GO:0051785"
16	0.36675525	0.7792618	0.7567568	0.9153922	1	1712	"tags=19%, list=11%, signal=21%"	"MEMBRANE LIPID CATABOLIC PROCESS"	"GOBP"	"GO:0046466"
39	0.36632502	0.9178408	0.58284885	0.76589036	1	322	"tags=5%, list=2%, signal=5%"	"KINESINS"	"REACTOME"	"R-HSA-983189.3"
18	0.3662425	0.8132282	0.70715475	0.88372666	1	1263	"tags=17%, list=8%, signal=18%"	"NEGATIVE REGULATION OF FIBROBLAST PROLIFERATION"	"GOBP"	"GO:0048147"
28	0.36605844	0.87067425	0.65954196	0.82415444	1	2247	"tags=18%, list=15%, signal=21%"	"LONG-CHAIN FATTY ACID TRANSPORT"	"GOBP"	"GO:0015909"
36	0.36591896	0.8916688	0.6348074	0.7993345	1	1426	"tags=17%, list=9%, signal=18%"	"REGULATION OF REPRODUCTIVE PROCESS"	"GOBP"	"GO:2000241"
17	0.3658332	0.78439736	0.76033056	0.9103574	1	2957	"tags=35%, list=19%, signal=44%"	"NEGATIVE REGULATION OF GENE SILENCING"	"GOBP"	"GO:0060969"
30	0.36563408	0.8662951	0.64084506	0.828249	1	2567	"tags=33%, list=17%, signal=40%"	"BIOCARTA_EGF_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_EGF_PATHWAY"
141	0.36555904	1.0749519	0.3428246	0.54146576	1	2439	"tags=16%, list=16%, signal=19%"	"NEGATIVE REGULATION OF CATABOLIC PROCESS"	"GOBP"	"GO:0009895"
16	0.3653067	0.78927714	0.7369281	0.9071806	1	1747	"tags=13%, list=11%, signal=14%"	"BODY FLUID SECRETION"	"GOBP"	"GO:0007589"
61	0.3651837	0.98503476	0.4680851	0.6735118	1	1992	"tags=18%, list=13%, signal=21%"	"ORGANIC HYDROXY COMPOUND TRANSPORT"	"GOBP"	"GO:0015850"
94	0.36501744	1.0292897	0.42550504	0.60787845	1	1270	"tags=13%, list=8%, signal=14%"	"SPHINGOLIPID METABOLIC PROCESS"	"GOBP"	"GO:0006665"
71	0.36476174	0.9906785	0.491481	0.66628563	1	3797	"tags=41%, list=25%, signal=54%"	"SIGNAL RELEASE FROM SYNAPSE"	"GOBP"	"GO:0099643"
71	0.36476174	0.98046505	0.50765306	0.6810503	1	3797	"tags=41%, list=25%, signal=54%"	"NEUROTRANSMITTER SECRETION"	"GOBP"	"GO:0007269"
199	0.36474288	1.0991467	0.29585153	0.5079093	1	1738	"tags=22%, list=11%, signal=24%"	"SIGNALLING TO P38 VIA RIT AND RIN"	"REACTOME"	"R-HSA-187706.1"
60	0.364349	0.9612653	0.54925776	0.70852804	1	1430	"tags=15%, list=9%, signal=16%"	"POSITIVE REGULATION OF CYTOKINE SECRETION"	"GOBP"	"GO:0050715"
57	0.3643017	0.9586691	0.51728725	0.71069103	1	1914	"tags=18%, list=13%, signal=20%"	"LIPID HOMEOSTASIS"	"GOBP"	"GO:0055088"
98	0.36360672	1.0259604	0.43243244	0.6119658	1	2987	"tags=29%, list=20%, signal=35%"	"HALLMARK_ANDROGEN_RESPONSE"	"MSIGDB_C2"	"HALLMARK_ANDROGEN_RESPONSE"
28	0.36335853	0.8604882	0.67526555	0.8352906	1	1604	"tags=14%, list=11%, signal=16%"	"AMINO SUGAR METABOLIC PROCESS"	"GOBP"	"GO:0006040"
61	0.3632998	0.97679895	0.4980494	0.6870867	1	1620	"tags=18%, list=11%, signal=20%"	"NEGATIVE REGULATION OF PROTEIN BINDING"	"GOBP"	"GO:0032091"
20	0.36328176	0.7869426	0.77938807	0.9093915	1	3394	"tags=35%, list=22%, signal=45%"	"SUPERPATHWAY OF D-<I>MYO< I>-INOSITOL (1,4,5)-TRISPHOSPHATE METABOLISM"	"HUMANCYC"	"PWY-6358"
72	0.36321297	0.99374336	0.503886	0.66152453	1	3851	"tags=42%, list=25%, signal=56%"	"PRESYNAPTIC PROCESS INVOLVED IN CHEMICAL SYNAPTIC TRANSMISSION"	"GOBP"	"GO:0099531"
19	0.36316612	0.80489564	0.7355769	0.8916616	1	1620	"tags=21%, list=11%, signal=24%"	"POSITIVE REGULATION OF ATPASE ACTIVITY"	"GOBP"	"GO:0032781"
25	0.3631113	0.8376832	0.7054381	0.86212873	1	1687	"tags=20%, list=11%, signal=22%"	"5HT4 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY"	"PANTHER PATHWAY"	"P04376"
100	0.36252415	1.0278307	0.41951218	0.60996234	1	1620	"tags=18%, list=11%, signal=20%"	"NEGATIVE REGULATION OF BINDING"	"GOBP"	"GO:0051100"
197	0.36222306	1.0984999	0.2762431	0.508375	1	1738	"tags=21%, list=11%, signal=24%"	"RAF MAP KINASE CASCADE"	"REACTOME"	"R-HSA-5673001.3"
197	0.36222306	1.0916557	0.30032644	0.5162802	1	1738	"tags=21%, list=11%, signal=24%"	"SOS-MEDIATED SIGNALLING"	"REACTOME DATABASE ID RELEASE 60"	"112412"
197	0.36222306	1.0894424	0.2944384	0.5194669	1	1738	"tags=21%, list=11%, signal=24%"	"SHC1 EVENTS IN EGFR SIGNALING"	"REACTOME"	"R-HSA-180336.1"
197	0.36222306	1.0894511	0.28744492	0.519738	1	1738	"tags=21%, list=11%, signal=24%"	"GRB2 EVENTS IN EGFR SIGNALING"	"REACTOME DATABASE ID RELEASE 60"	"179812"
28	0.36206433	0.8702079	0.6348485	0.8239019	1	2748	"tags=32%, list=18%, signal=39%"	"UNTITLED"	"PANTHER PATHWAY"	"P05916"
33	0.3619834	0.87871474	0.6509573	0.81453645	1	2858	"tags=24%, list=19%, signal=30%"	"TRK RECEPTOR SIGNALING MEDIATED BY THE MAPK PATHWAY"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"TRK RECEPTOR SIGNALING MEDIATED BY THE MAPK PATHWAY"
33	0.3619834	0.87606746	0.6490166	0.81767195	1	2858	"tags=24%, list=19%, signal=30%"	"PID_MAPK_TRK_PATHWAY"	"MSIGDB_C2"	"PID_MAPK_TRK_PATHWAY"
81	0.3618975	1.0056518	0.44720498	0.64419717	1	1327	"tags=15%, list=9%, signal=16%"	"NEGATIVE REGULATION OF CELL-CELL ADHESION"	"GOBP"	"GO:0022408"
83	0.36182415	1.0018394	0.48925412	0.6493571	1	1078	"tags=10%, list=7%, signal=10%"	"REGULATION OF PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS"	"GOBP"	"GO:0032434"
27	0.36132035	0.8382644	0.70884144	0.8622438	1	3394	"tags=33%, list=22%, signal=43%"	"SYNTHESIS OF IP3 AND IP4 IN THE CYTOSOL"	"REACTOME DATABASE ID RELEASE 60"	"1855204"
46	0.36130714	0.928307	0.57322174	0.75225496	1	2332	"tags=17%, list=15%, signal=20%"	"POSITIVE REGULATION OF TRANSPORTER ACTIVITY"	"GOBP"	"GO:0032411"
18	0.36098555	0.78759485	0.75203913	0.9087439	1	2283	"tags=33%, list=15%, signal=39%"	"BIOCARTA_EPO_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_EPO_PATHWAY"
44	0.36056334	0.9162239	0.5864454	0.7676318	1	2416	"tags=23%, list=16%, signal=27%"	"PID_ERBB2_ERBB3_PATHWAY"	"MSIGDB_C2"	"PID_ERBB2_ERBB3_PATHWAY"
17	0.36052874	0.7706177	0.7792	0.91975945	1	364	"tags=6%, list=2%, signal=6%"	"BIOCARTA_GCR_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_GCR_PATHWAY"
53	0.36039817	0.9548765	0.5304233	0.71465725	1	3797	"tags=38%, list=25%, signal=50%"	"REGULATION OF VESICLE FUSION"	"GOBP"	"GO:0031338"
19	0.36019087	0.7880194	0.7584541	0.9084703	1	2985	"tags=37%, list=20%, signal=46%"	"REGENERATION"	"GOBP"	"GO:0031099"
